,STID,YEAR,MONTH,DAY,TR05,TR25,TR60,TR75
680618,ALTU,2007,8,9,2.3936,2.7627,,
680638,BUFF,2007,8,9,3.6893,3.6766,3.6956,3.5065
680747,WEST,2007,8,9,3.7434,3.6466,,
680753,ACME,2007,8,10,3.5486,3.5616,1.8623,1.6244
680755,ALTU,2007,8,10,2.5389,2.7802,,
680775,BUFF,2007,8,10,3.6986,3.6871,3.7088,3.5495
680884,WEST,2007,8,10,3.7468,3.6589,,
680890,ACME,2007,8,11,3.5777,3.5979,1.9006,1.6463
680892,ALTU,2007,8,11,2.8026,2.7919,,
680912,BUFF,2007,8,11,3.7059,3.6935,3.7203,3.5857
681021,WEST,2007,8,11,3.7536,3.666,,
681027,ACME,2007,8,12,3.6034,3.6283,1.9505,1.671
681029,ALTU,2007,8,12,3.038,2.8071,,
681049,BUFF,2007,8,12,3.7078,3.6984,3.7301,3.615
681158,WEST,2007,8,12,3.758,3.6753,,
681164,ACME,2007,8,13,3.6294,3.6491,2.0021,1.6948
681166,ALTU,2007,8,13,3.1748,2.8239,,
681186,BUFF,2007,8,13,3.7113,3.7075,3.7414,3.6367
681295,WEST,2007,8,13,3.7638,3.6832,,
681301,ACME,2007,8,14,3.6542,3.6686,2.0589,1.7239
681303,ALTU,2007,8,14,3.2716,2.8442,,
681323,BUFF,2007,8,14,3.7166,3.7124,3.7458,3.6518
681432,WEST,2007,8,14,3.7681,3.6935,,
681438,ACME,2007,8,15,3.6782,3.683,2.1171,1.7573
681440,ALTU,2007,8,15,3.3472,2.8619,,
681460,BUFF,2007,8,15,3.7249,3.7198,3.7537,3.6686
681569,WEST,2007,8,15,3.7698,3.6977,,
681575,ACME,2007,8,16,3.702,3.6935,2.1773,1.7932
681577,ALTU,2007,8,16,3.3957,2.8794,,
681597,BUFF,2007,8,16,3.7256,3.7229,3.7604,3.6801
681706,WEST,2007,8,16,3.773,3.7043,,
681712,ACME,2007,8,17,3.7186,3.6888,2.228,1.8314
681714,ALTU,2007,8,17,3.4634,2.8999,,
681734,BUFF,2007,8,17,3.7328,3.7313,3.7645,3.6905
681843,WEST,2007,8,17,3.7735,3.7075,,
681849,ACME,2007,8,18,2.8728,3.597,2.2525,1.8598
681851,ALTU,2007,8,18,2.8262,2.9235,,
681871,BUFF,2007,8,18,3.7375,3.7389,3.767,3.6961
681980,WEST,2007,8,18,3.7853,3.7154,,
681986,ACME,2007,8,19,1.4249,1.4839,1.643,1.5951
681988,ALTU,2007,8,19,1.4577,2.111,,
682008,BUFF,2007,8,19,3.7198,3.741,3.7721,3.7027
682117,WEST,2007,8,19,3.7902,3.7154,,
682123,ACME,2007,8,20,1.4217,1.4712,1.5021,1.4768
682125,ALTU,2007,8,20,1.5296,1.7578,,
682145,BUFF,2007,8,20,3.713,3.7398,3.7779,3.7103
682254,WEST,2007,8,20,3.78,3.707,,
682260,ACME,2007,8,21,1.424,1.4673,1.5025,1.4814
682262,ALTU,2007,8,21,1.6893,1.7791,,
682282,BUFF,2007,8,21,3.7294,3.7447,3.7771,3.7126
682391,WEST,2007,8,21,3.7752,3.6996,,
682397,ACME,2007,8,22,1.4281,1.4669,1.5021,1.4879
682399,ALTU,2007,8,22,1.8186,1.8373,,
682419,BUFF,2007,8,22,3.7127,3.7494,3.7807,3.7151
682528,WEST,2007,8,22,3.7718,3.6925,,
682534,ACME,2007,8,23,1.4336,1.4667,1.5019,1.4939
682536,ALTU,2007,8,23,1.9334,1.8945,,
682556,BUFF,2007,8,23,3.5854,3.6109,3.6933,3.6273
682665,WEST,2007,8,23,3.771,3.6888,,
682671,ACME,2007,8,24,1.4491,1.4673,1.5068,1.4998
682673,ALTU,2007,8,24,2.0652,1.9534,,
682693,BUFF,2007,8,24,1.6171,1.5832,1.6696,1.721
682802,WEST,2007,8,24,3.7744,3.6869,,
682808,ACME,2007,8,25,1.4948,1.496,1.5094,1.5082
682810,ALTU,2007,8,25,2.1379,2.0058,,
682830,BUFF,2007,8,25,1.7915,1.7133,1.7901,1.8948
682939,WEST,2007,8,25,3.779,3.6876,,
682945,ACME,2007,8,26,1.5494,1.5697,1.5141,1.5163
682947,ALTU,2007,8,26,2.2347,2.0523,,
682967,BUFF,2007,8,26,1.8686,1.7639,1.8477,1.9627
683076,WEST,2007,8,26,3.7681,3.681,,
683082,ACME,2007,8,27,1.6159,1.6577,1.5192,1.5223
683084,ALTU,2007,8,27,2.3236,2.0965,,
683104,BUFF,2007,8,27,1.9684,1.7989,1.8846,2.0089
683213,WEST,2007,8,27,3.7609,3.6763,,
683219,ACME,2007,8,28,1.6971,1.7489,1.5291,1.529
683221,ALTU,2007,8,28,2.4047,2.1406,,
683241,BUFF,2007,8,28,2.0483,1.8271,1.9148,2.0442
683350,WEST,2007,8,28,3.7589,3.668,,
683356,ACME,2007,8,29,1.7812,1.8407,1.5991,1.5427
683358,ALTU,2007,8,29,2.5043,2.1862,,
683378,BUFF,2007,8,29,2.1385,1.8505,1.9355,2.0709
683487,WEST,2007,8,29,3.7667,3.6633,,
683493,ACME,2007,8,30,1.8666,1.9235,1.6316,1.5505
683495,ALTU,2007,8,30,2.6518,2.2242,,
683515,BUFF,2007,8,30,2.1592,1.8765,1.9557,2.0934
683624,WEST,2007,8,30,3.7696,3.6567,,
683630,ACME,2007,8,31,1.9563,1.9898,1.6599,1.5613
683632,ALTU,2007,8,31,2.8046,2.2677,,
683652,BUFF,2007,8,31,2.2182,1.8968,1.9775,2.1145
683761,WEST,2007,8,31,3.7749,3.6606,,
683767,ACME,2007,9,1,2.0576,2.0644,1.6854,1.5711
683769,ALTU,2007,9,1,2.9489,2.3121,,
683789,BUFF,2007,9,1,2.3706,1.9156,1.9965,2.1372
683898,WEST,2007,9,1,3.789,3.6768,,
683904,ACME,2007,9,2,2.1647,2.1441,1.7173,1.5843
683906,ALTU,2007,9,2,3.0683,2.3562,,
683926,BUFF,2007,9,2,2.5182,1.9386,2.0174,2.1586
684035,WEST,2007,9,2,3.7953,3.6967,,
684041,ACME,2007,9,3,2.2688,2.2183,1.7533,1.6021
684043,ALTU,2007,9,3,3.174,2.3997,,
684063,BUFF,2007,9,3,2.7105,1.9647,2.0398,2.1822
684172,WEST,2007,9,3,3.7955,3.7131,,
684178,ACME,2007,9,4,2.3489,2.2714,1.788,1.6227
684180,ALTU,2007,9,4,3.2772,2.4475,,
684200,BUFF,2007,9,4,2.8986,1.9913,2.0618,2.205
684309,WEST,2007,9,4,3.8015,3.7193,,
684315,ACME,2007,9,5,2.3903,2.2964,1.8049,1.6374
684317,ALTU,2007,9,5,3.3217,2.4987,,
684337,BUFF,2007,9,5,3.1118,2.0211,2.0829,2.2295
684446,WEST,2007,9,5,2.6331,2.6105,,
684452,ACME,2007,9,6,2.4587,2.3242,1.8276,1.655
684454,ALTU,2007,9,6,3.3435,2.5407,,
684474,BUFF,2007,9,6,3.3125,2.0571,2.1063,2.2537
684583,WEST,2007,9,6,1.5445,1.5399,,
684589,ACME,2007,9,7,2.5567,2.3618,1.8559,1.6725
684591,ALTU,2007,9,7,3.3652,2.5861,,
684611,BUFF,2007,9,7,3.4651,2.1026,2.1274,2.281
684720,WEST,2007,9,7,1.5379,1.5164,,
684726,ACME,2007,9,8,2.6134,2.3874,1.8762,1.6886
684728,ALTU,2007,9,8,3.3043,2.6299,,
684748,BUFF,2007,9,8,3.5202,2.1467,2.1455,2.2972
684857,WEST,2007,9,8,1.5275,1.5006,,
684863,ACME,2007,9,9,2.6705,2.4055,1.889,1.705
684865,ALTU,2007,9,9,2.3131,2.6753,,
684885,BUFF,2007,9,9,3.56,2.2026,2.166,2.3187
684994,WEST,2007,9,9,1.5224,1.4918,,
685000,ACME,2007,9,10,2.3104,2.4176,1.8985,1.7213
685002,ALTU,2007,9,10,1.5004,2.7172,,
685022,BUFF,2007,9,10,3.61,2.2666,2.1846,2.3387
685131,WEST,2007,9,10,1.5212,1.4889,,
685137,ACME,2007,9,11,2.0128,2.4503,1.9147,1.7304
685139,ALTU,2007,9,11,1.6685,2.7318,,
685159,BUFF,2007,9,11,3.6038,2.3411,2.2099,2.3613
685268,WEST,2007,9,11,1.5239,1.4871,,
685274,ACME,2007,9,12,2.1385,2.4944,1.9383,1.746
685276,ALTU,2007,9,12,1.8305,2.7356,,
685296,BUFF,2007,9,12,3.5649,2.4434,2.244,2.3929
685405,WEST,2007,9,12,1.5314,1.4844,,
685411,ACME,2007,9,13,2.2463,2.5376,1.9704,1.7687
685413,ALTU,2007,9,13,1.9439,2.7245,,
685433,BUFF,2007,9,13,3.5262,2.5905,2.2829,2.4324
685542,WEST,2007,9,13,1.5934,1.4827,,
685548,ACME,2007,9,14,2.3773,2.5735,2.001,1.7854
685550,ALTU,2007,9,14,2.0413,2.7007,,
685570,BUFF,2007,9,14,3.5458,2.7718,2.3298,2.4767
685679,WEST,2007,9,14,1.7471,1.4857,,
685685,ACME,2007,9,15,2.5683,2.6299,2.0289,1.8054
685687,ALTU,2007,9,15,2.1751,2.6968,,
685707,BUFF,2007,9,15,3.5724,2.9167,2.37,2.5084
685816,WEST,2007,9,15,1.9043,1.4852,,
685822,ACME,2007,9,16,2.7402,2.6888,2.0617,1.826
685824,ALTU,2007,9,16,2.2262,2.69,,
685844,BUFF,2007,9,16,3.6008,3.0461,2.4274,2.5468
685953,WEST,2007,9,16,2.0319,1.493,,
685959,ACME,2007,9,17,2.9185,2.7674,2.091,1.8472
685961,ALTU,2007,9,17,2.3147,2.6817,,
685981,BUFF,2007,9,17,3.6362,3.2858,2.5235,2.5975
686090,WEST,2007,9,17,2.1217,1.4977,,
686096,ACME,2007,9,18,3.0613,2.8599,2.1287,1.87
686098,ALTU,2007,9,18,2.4033,2.6868,,
686118,BUFF,2007,9,18,3.6333,3.4175,2.626,2.6387
686227,WEST,2007,9,18,2.2074,1.5105,,
686233,ACME,2007,9,19,3.1641,2.9258,2.1612,1.8977
686235,ALTU,2007,9,19,2.4471,2.6975,,
686255,BUFF,2007,9,19,3.5807,3.4432,2.7223,2.6767
686364,WEST,2007,9,19,2.2759,1.6266,,
686370,ACME,2007,9,20,3.2491,2.9941,2.1978,1.922
686372,ALTU,2007,9,20,2.4788,2.7002,,
686392,BUFF,2007,9,20,3.548,3.4692,2.8219,2.714
686501,WEST,2007,9,20,2.3379,1.8014,,
686507,ACME,2007,9,21,3.3205,3.053,2.2323,1.9499
686509,ALTU,2007,9,21,2.5247,2.6996,,
686529,BUFF,2007,9,21,3.5446,3.521,2.9725,2.7627
686638,WEST,2007,9,21,2.4059,1.9263,,
686644,ACME,2007,9,22,3.3746,3.1213,2.2745,1.9807
686646,ALTU,2007,9,22,2.6061,2.7115,,
686666,BUFF,2007,9,22,3.5698,3.5696,3.1199,2.8241
686775,WEST,2007,9,22,2.4548,2.0188,,
686781,ACME,2007,9,23,3.4237,3.1858,2.306,2.0043
686783,ALTU,2007,9,23,2.7169,2.7233,,
686803,BUFF,2007,9,23,3.585,3.605,3.2719,2.8959
686912,WEST,2007,9,23,2.5001,2.0922,,
686918,ACME,2007,9,24,3.4632,3.2406,2.3471,2.0358
686920,ALTU,2007,9,24,2.8038,2.7403,,
686940,BUFF,2007,9,24,3.6038,3.6309,3.4202,2.9874
687049,WEST,2007,9,24,2.5272,2.1401,,
687055,ACME,2007,9,25,3.4932,3.2823,2.3878,2.0691
687057,ALTU,2007,9,25,2.8883,2.7574,,
687077,BUFF,2007,9,25,3.6565,3.6554,3.5154,3.0919
687186,WEST,2007,9,25,2.1042,1.9096,,
687192,ACME,2007,9,26,3.5155,3.3034,2.4105,2.0947
687194,ALTU,2007,9,26,2.92,2.7779,,
687214,BUFF,2007,9,26,3.6871,3.6753,3.5632,3.1738
687323,WEST,2007,9,26,1.5478,1.5605,,
687329,ACME,2007,9,27,3.5361,3.3235,2.4388,2.1198
687331,ALTU,2007,9,27,2.996,2.7875,,
687351,BUFF,2007,9,27,3.6909,3.6852,3.6027,3.2679
687460,WEST,2007,9,27,1.5415,1.543,,
687466,ACME,2007,9,28,2.2609,3.352,2.4647,2.1521
687468,ALTU,2007,9,28,3.1008,2.8058,,
687488,BUFF,2007,9,28,3.6999,3.6885,3.6256,3.3644
687597,WEST,2007,9,28,1.542,1.5286,,
687603,ACME,2007,9,29,1.4759,3.3365,2.4765,2.1697
687605,ALTU,2007,9,29,3.1691,2.8329,,
687625,BUFF,2007,9,29,3.6888,3.6984,3.6467,3.4384
687734,WEST,2007,9,29,1.6031,1.5276,,
687740,ACME,2007,9,30,1.4893,3.3139,2.4992,2.1942
687742,ALTU,2007,9,30,3.1641,2.8525,,
687762,BUFF,2007,9,30,3.704,3.7089,3.6678,3.4975
687871,WEST,2007,9,30,1.767,1.5252,,
687877,ACME,2007,10,1,1.543,3.2807,2.5077,2.2094
687879,ALTU,2007,10,1,3.1441,2.8644,,
687899,BUFF,2007,10,1,3.7249,3.7216,3.6819,3.5421
688008,WEST,2007,10,1,1.5493,1.511,,
688014,ACME,2007,10,2,1.5638,3.2579,2.5208,2.2282
688016,ALTU,2007,10,2,3.1718,2.8623,,
688036,BUFF,2007,10,2,3.7264,3.7243,3.7032,3.5808
688145,WEST,2007,10,2,1.5435,1.5041,,
688151,ACME,2007,10,3,1.4468,3.2243,2.5227,2.2384
688153,ALTU,2007,10,3,3.229,2.8775,,
688173,BUFF,2007,10,3,3.7497,3.74,3.712,3.6105
688282,WEST,2007,10,3,1.5345,1.4896,,
688288,ACME,2007,10,4,1.4468,3.1287,2.5306,2.2534
688290,ALTU,2007,10,4,3.2746,2.8815,,
688310,BUFF,2007,10,4,3.7345,3.7377,3.727,3.6358
688419,WEST,2007,10,4,1.5336,1.4891,,
688425,ACME,2007,10,5,1.4536,2.9697,2.5443,2.2644
688427,ALTU,2007,10,5,3.3209,2.8932,,
688447,BUFF,2007,10,5,3.7326,3.7396,3.7378,3.6561
688556,WEST,2007,10,5,1.5418,1.4874,,
688562,ACME,2007,10,6,1.461,2.8371,2.5456,2.2739
688564,ALTU,2007,10,6,3.3648,2.905,,
688584,BUFF,2007,10,6,3.7343,3.7435,3.7452,3.6724
688693,WEST,2007,10,6,1.6115,1.4847,,
688699,ACME,2007,10,7,1.4689,2.7551,2.5473,2.2833
688701,ALTU,2007,10,7,3.3959,2.9105,,
688721,BUFF,2007,10,7,3.7439,3.7463,3.7494,3.6847
688830,WEST,2007,10,7,1.7859,1.4864,,
688836,ACME,2007,10,8,1.4767,2.7007,2.5486,2.2926
688838,ALTU,2007,10,8,3.4341,2.9248,,
688858,BUFF,2007,10,8,3.7724,3.7583,3.7506,3.6878
688967,WEST,2007,10,8,1.7319,1.4876,,
688973,ACME,2007,10,9,1.4886,2.6736,2.5501,2.3004
688975,ALTU,2007,10,9,3.4373,2.9566,,
688995,BUFF,2007,10,9,3.7583,3.7671,3.7593,3.693
689104,WEST,2007,10,9,1.5413,1.4788,,
689110,ACME,2007,10,10,1.5124,2.6525,2.5593,2.3075
689112,ALTU,2007,10,10,3.4129,2.9717,,
689132,BUFF,2007,10,10,3.7397,3.7717,3.7681,3.7035
689241,WEST,2007,10,10,1.5546,1.482,,
689247,ACME,2007,10,11,1.5459,2.6277,2.5695,2.3221
689249,ALTU,2007,10,11,3.4393,2.9811,,
689269,BUFF,2007,10,11,3.7251,3.777,3.7752,3.7137
689303,ALTU,2007,10,11,3.294,3.3549,2.9641,2.653
689378,WEST,2007,10,11,1.6299,1.4844,,
689384,ACME,2007,10,12,1.5772,2.6064,2.5762,2.3316
689386,ALTU,2007,10,12,3.4585,2.992,,
689406,BUFF,2007,10,12,3.7249,3.7776,3.7807,3.7232
689515,WEST,2007,10,12,1.8294,1.4874,,
689521,ACME,2007,10,13,1.6112,2.5903,2.584,2.3413
689523,ALTU,2007,10,13,3.4401,2.9945,,
689543,BUFF,2007,10,13,3.7185,3.7721,3.7838,3.7293
689652,WEST,2007,10,13,2.0403,1.4891,,
689658,ACME,2007,10,14,1.6163,2.4828,2.5865,2.3494
689660,ALTU,2007,10,14,3.4383,2.9952,,
689680,BUFF,2007,10,14,3.7442,3.7772,3.7872,3.7343
689789,WEST,2007,10,14,2.188,1.4975,,
689795,ACME,2007,10,15,1.4568,1.4823,2.5769,2.3546
689797,ALTU,2007,10,15,3.4582,3.0093,,
689817,BUFF,2007,10,15,3.7664,3.7912,3.7863,3.7349
689926,WEST,2007,10,15,1.8633,1.494,,
689932,ACME,2007,10,16,1.4572,1.4745,2.5842,2.3671
689934,ALTU,2007,10,16,3.4268,3.0218,,
689954,BUFF,2007,10,16,3.7717,3.7976,3.7914,3.7381
690063,WEST,2007,10,16,1.5747,1.4847,,
690069,ACME,2007,10,17,1.4602,1.4716,2.5846,2.3721
690071,ALTU,2007,10,17,2.2303,3.015,,
690091,BUFF,2007,10,17,3.7636,3.7918,3.8,3.7499
690200,WEST,2007,10,17,1.5919,1.4866,,
690206,ACME,2007,10,18,1.4653,1.4689,2.5865,2.3758
690208,ALTU,2007,10,18,1.7673,3.037,,
690228,BUFF,2007,10,18,3.7589,3.7976,3.7979,3.7505
690337,WEST,2007,10,18,1.55,1.4867,,
690343,ACME,2007,10,19,1.4704,1.4588,2.5861,2.3827
690345,ALTU,2007,10,19,1.9112,3.0549,,
690365,BUFF,2007,10,19,3.7416,3.8031,3.8,3.7525
690474,WEST,2007,10,19,1.5624,1.4857,,
690480,ACME,2007,10,20,1.475,1.4568,2.5942,2.3929
690482,ALTU,2007,10,20,1.9787,3.0515,,
690502,BUFF,2007,10,20,3.7061,3.7945,3.8053,3.7573
690611,WEST,2007,10,20,1.6464,1.48,,
690617,ACME,2007,10,21,1.4761,1.4586,2.6009,2.4059
690619,ALTU,2007,10,21,2.0197,3.0351,,
690639,BUFF,2007,10,21,3.7194,3.7963,3.8071,3.7634
690748,WEST,2007,10,21,1.9195,1.4898,,
690754,ACME,2007,10,22,1.4595,1.4447,2.5979,2.4107
690756,ALTU,2007,10,22,2.1561,3.0521,,
690776,BUFF,2007,10,22,3.7619,3.8083,3.8067,3.7635
690885,WEST,2007,10,22,1.8757,1.4906,,
690891,ACME,2007,10,23,1.4693,1.4416,2.6032,2.4189
690893,ALTU,2007,10,23,2.224,3.0788,,
690913,BUFF,2007,10,23,3.7604,3.8173,3.8107,3.7683
691022,WEST,2007,10,23,1.5554,1.4842,,
691028,ACME,2007,10,24,1.474,1.4389,2.6139,2.4291
691030,ALTU,2007,10,24,2.2242,3.0732,,
691050,BUFF,2007,10,24,3.7431,3.8173,3.8201,3.776
691159,WEST,2007,10,24,1.5602,1.4805,,
691165,ACME,2007,10,25,1.4787,1.4371,2.6129,2.4367
691167,ALTU,2007,10,25,2.2592,3.0724,,
691187,BUFF,2007,10,25,3.7574,3.8208,3.8199,3.7815
691296,WEST,2007,10,25,1.5791,1.4862,,
691302,ACME,2007,10,26,1.4791,1.4337,2.6208,2.4484
691304,ALTU,2007,10,26,2.286,3.0749,,
691324,BUFF,2007,10,26,3.7674,3.827,3.8233,3.7826
691433,WEST,2007,10,26,1.6156,1.4886,,
691439,ACME,2007,10,27,1.4831,1.432,2.6206,2.4566
691441,ALTU,2007,10,27,2.303,3.0705,,
691461,BUFF,2007,10,27,3.7788,3.8284,3.8276,3.7879
691570,WEST,2007,10,27,1.7106,1.4869,,
691576,ACME,2007,10,28,1.4835,1.4315,2.6227,2.4644
691578,ALTU,2007,10,28,2.3145,3.0643,,
691598,BUFF,2007,10,28,3.7845,3.8317,3.8289,3.7906
691707,WEST,2007,10,28,1.8403,1.4903,,
691713,ACME,2007,10,29,1.4859,1.4277,2.6199,2.4701
691715,ALTU,2007,10,29,2.3271,3.0547,,
691735,BUFF,2007,10,29,3.7841,3.828,3.8296,3.7921
691844,WEST,2007,10,29,2.0176,1.4943,,
691850,ACME,2007,10,30,1.4878,1.4286,2.6116,2.4731
691852,ALTU,2007,10,30,2.3412,3.0459,,
691872,BUFF,2007,10,30,3.7767,3.8208,3.8334,3.7959
691981,WEST,2007,10,30,2.172,1.4979,,
691987,ACME,2007,10,31,1.4922,1.4328,2.601,2.4738
691989,ALTU,2007,10,31,2.3754,3.0444,,
692009,BUFF,2007,10,31,3.7922,3.8229,3.8327,3.7991
692118,WEST,2007,10,31,2.2657,1.5036,,
692124,ACME,2007,11,1,1.4937,1.4344,2.5938,2.4827
692126,ALTU,2007,11,1,2.4247,3.0545,,
692146,BUFF,2007,11,1,3.8126,3.8321,3.83,3.797
692255,WEST,2007,11,1,2.3413,1.5087,,
692261,ACME,2007,11,2,1.499,1.4315,2.5859,2.484
692263,ALTU,2007,11,2,2.4358,3.0519,,
692283,BUFF,2007,11,2,3.8177,3.8371,3.8349,3.8014
692392,WEST,2007,11,2,2.4103,1.5218,,
692398,ACME,2007,11,3,1.499,1.4324,2.5797,2.4874
692400,ALTU,2007,11,3,2.4449,3.0455,,
692420,BUFF,2007,11,3,3.8192,3.8398,3.8374,3.8024
692529,WEST,2007,11,3,2.4396,1.5593,,
692535,ACME,2007,11,4,1.5052,1.4311,2.567,2.4872
692537,ALTU,2007,11,4,2.4441,3.0387,,
692557,BUFF,2007,11,4,3.8162,3.8422,3.8421,3.8075
692666,WEST,2007,11,4,2.4817,1.658,,
692672,ACME,2007,11,5,1.5116,1.44,2.5662,2.4935
692674,ALTU,2007,11,5,2.4701,3.0287,,
692694,BUFF,2007,11,5,3.8219,3.8412,3.8417,3.8088
692803,WEST,2007,11,5,2.5042,1.7802,,
692809,ACME,2007,11,6,1.5197,1.4329,2.548,2.487
692811,ALTU,2007,11,6,2.5389,3.044,,
692831,BUFF,2007,11,6,3.8364,3.8486,3.8415,3.8094
692940,WEST,2007,11,6,2.5854,1.8806,,
692946,ACME,2007,11,7,1.5356,1.4326,2.5422,2.4902
692948,ALTU,2007,11,7,2.5647,3.0513,,
692968,BUFF,2007,11,7,3.8388,3.8519,3.8458,3.8125
693077,WEST,2007,11,7,2.6372,1.9565,,
693083,ACME,2007,11,8,1.5452,1.4364,2.5409,2.4954
693085,ALTU,2007,11,8,2.569,3.05,,
693105,BUFF,2007,11,8,3.8282,3.8505,3.8524,3.8185
693214,WEST,2007,11,8,2.6599,2.0019,,
693220,ACME,2007,11,9,1.5507,1.4407,2.5317,2.4952
693222,ALTU,2007,11,9,2.5613,3.0406,,
693242,BUFF,2007,11,9,3.8243,3.8459,3.8482,3.82
693351,WEST,2007,11,9,2.6747,2.0319,,
693357,ACME,2007,11,10,1.5611,1.4454,2.5266,2.4959
693359,ALTU,2007,11,10,2.5661,3.0235,,
693379,BUFF,2007,11,10,3.8134,3.84,3.8507,3.8207
693488,WEST,2007,11,10,2.7001,2.0584,,
693494,ACME,2007,11,11,1.5556,1.4425,2.5152,2.4918
693496,ALTU,2007,11,11,2.5829,3.0088,,
693516,BUFF,2007,11,11,3.7993,3.8313,3.8489,3.8206
693625,WEST,2007,11,11,2.7047,2.0829,,
693631,ACME,2007,11,12,1.5583,1.4461,2.5051,2.4889
693633,ALTU,2007,11,12,2.6057,3.0014,,
693653,BUFF,2007,11,12,3.8038,3.833,3.8477,3.8211
693762,WEST,2007,11,12,2.7214,2.1077,,
693768,ACME,2007,11,13,1.5715,1.4445,2.4889,2.479
693770,ALTU,2007,11,13,2.6375,3.002,,
693790,BUFF,2007,11,13,3.8126,3.8396,3.8423,3.8167
693899,WEST,2007,11,13,2.7238,2.1269,,
693905,ACME,2007,11,14,1.5908,1.4512,2.4863,2.4798
693907,ALTU,2007,11,14,2.6999,3.0044,,
693927,BUFF,2007,11,14,3.8236,3.8429,3.8478,3.8196
694036,WEST,2007,11,14,2.7468,2.1561,,
694042,ACME,2007,11,15,1.6157,1.449,2.4747,2.4814
694044,ALTU,2007,11,15,2.7363,3.0306,,
694064,BUFF,2007,11,15,3.8421,3.8527,3.8478,3.819
694173,WEST,2007,11,15,2.8156,2.203,,
694179,ACME,2007,11,16,1.6297,1.4553,2.4784,2.484
694181,ALTU,2007,11,16,2.7522,3.0387,,
694201,BUFF,2007,11,16,3.8384,3.8536,3.8538,3.8256
694310,WEST,2007,11,16,2.8577,2.2351,,
694316,ACME,2007,11,17,1.6507,1.4642,2.4786,2.4885
694318,ALTU,2007,11,17,2.7846,3.0334,,
694338,BUFF,2007,11,17,3.835,3.8525,3.8572,3.8294
694447,WEST,2007,11,17,2.8757,2.2543,,
694453,ACME,2007,11,18,1.6603,1.4582,2.4724,2.4918
694455,ALTU,2007,11,18,2.8236,3.0261,,
694475,BUFF,2007,11,18,3.8305,3.8488,3.8552,3.8302
694584,WEST,2007,11,18,2.9021,2.2687,,
694590,ACME,2007,11,19,1.665,1.4644,2.4713,2.492
694592,ALTU,2007,11,19,2.8816,3.014,,
694612,BUFF,2007,11,19,3.8168,3.8404,3.8551,3.8288
694721,WEST,2007,11,19,2.9076,2.2798,,
694727,ACME,2007,11,20,1.6663,1.4732,2.4664,2.4902
694729,ALTU,2007,11,20,2.9669,3.002,,
694749,BUFF,2007,11,20,3.8232,3.8426,3.8547,3.8308
694858,WEST,2007,11,20,2.9064,2.2859,,
694864,ACME,2007,11,21,1.6843,1.4689,2.4475,2.4807
694866,ALTU,2007,11,21,3.0859,3.0127,,
694886,BUFF,2007,11,21,3.8455,3.8531,3.8531,3.8281
694995,WEST,2007,11,21,2.9318,2.3061,,
695001,ACME,2007,11,22,1.7213,1.4723,2.4452,2.4853
695003,ALTU,2007,11,22,3.1126,3.0511,,
695023,BUFF,2007,11,22,3.8679,3.8671,3.8524,3.8292
695132,WEST,2007,11,22,2.9778,2.3471,,
695138,ACME,2007,11,23,1.7389,1.4756,2.4422,2.4842
695140,ALTU,2007,11,23,3.1312,3.0762,,
695160,BUFF,2007,11,23,3.8773,3.8778,3.8589,3.8354
695269,WEST,2007,11,23,3.0057,2.377,,
695275,ACME,2007,11,24,1.7434,1.4853,2.4548,2.5009
695277,ALTU,2007,11,24,3.1851,3.0869,,
695297,BUFF,2007,11,24,3.8689,3.8805,3.8702,3.8432
695406,WEST,2007,11,24,3.0074,2.3873,,
695412,ACME,2007,11,25,1.706,1.5012,2.4505,2.5004
695414,ALTU,2007,11,25,3.2334,3.0912,,
695434,BUFF,2007,11,25,3.8697,3.8809,3.8742,3.8468
695543,WEST,2007,11,25,3.0108,2.3935,,
695549,ACME,2007,11,26,1.5367,1.5245,2.4493,2.5043
695551,ALTU,2007,11,26,3.2445,3.0954,,
695571,BUFF,2007,11,26,3.8637,3.884,3.8747,3.852
695680,WEST,2007,11,26,2.9168,2.403,,
695686,ACME,2007,11,27,1.5473,1.5524,2.4497,2.505
695688,ALTU,2007,11,27,3.2613,3.092,,
695708,BUFF,2007,11,27,,3.8789,3.8771,3.8539
695817,WEST,2007,11,27,2.8008,2.416,,
695823,ACME,2007,11,28,1.5581,1.5719,2.4478,2.5056
695825,ALTU,2007,11,28,3.2837,3.092,,
695845,BUFF,2007,11,28,3.8317,3.876,3.881,3.8605
695954,WEST,2007,11,28,2.7827,2.4138,,
695960,ACME,2007,11,29,1.567,1.5704,2.4398,2.5048
695962,ALTU,2007,11,29,3.2971,3.0986,,
695982,BUFF,2007,11,29,3.8404,3.878,3.876,3.8575
696091,WEST,2007,11,29,2.8115,2.4168,,
696097,ACME,2007,11,30,1.563,1.5773,2.4388,2.5037
696099,ALTU,2007,11,30,3.3223,3.0986,,
696119,BUFF,2007,11,30,3.8466,3.8822,3.8805,3.8614
696228,WEST,2007,11,30,2.8352,2.4214,,
696234,ACME,2007,12,1,1.5245,1.5733,2.4396,2.5061
696236,ALTU,2007,12,1,3.2866,3.0805,,
696256,BUFF,2007,12,1,3.8221,3.8762,3.8809,3.8625
696365,WEST,2007,12,1,2.8357,2.4141,,
696371,ACME,2007,12,2,1.5279,1.5735,2.439,2.5043
696373,ALTU,2007,12,2,3.293,3.0664,,
